Timestamp,What is your primary training?,What is your current area of research?,What operating system do you use?,"What data did you analyse since the start of your PhD? What data will you analyse, and what would you like to know more of? [DNA/protein sequences]","What data did you analyse since the start of your PhD? What data will you analyse, and what would you like to know more of? [Genomes]","What data did you analyse since the start of your PhD? What data will you analyse, and what would you like to know more of? [Expression data]","What data did you analyse since the start of your PhD? What data will you analyse, and what would you like to know more of? [Epigenetic data]","What data did you analyse since the start of your PhD? What data will you analyse, and what would you like to know more of? [Protein structure]","What data did you analyse since the start of your PhD? What data will you analyse, and what would you like to know more of? [Enzyme kinetics]","What data did you analyse since the start of your PhD? What data will you analyse, and what would you like to know more of? [Clinical data]","What data did you analyse since the start of your PhD? What data will you analyse, and what would you like to know more of? [Microscopy images]","If there are any points you think are missing in the previous question, please add them here:",What percentage of your working time do you spend in front of the computer,What bioinformatics-like tasks do you have to do on a regular basis and which software do you use for them?,Did you solve at least one of your day-to-day tasks using a programming language?,Did you submit at least one job to a computing cluster?,"Which of the following topics would you be interested in? (leave blank for “don’t know”) [Statistics: p-values, multiple testing adjustment, false discovery rates, basic statistical tests, confidence intervals]",Which of the following topics would you be interested in? (leave blank for “don’t know”) [Statistics: different kinds of plots and when to use them],Which of the following topics would you be interested in? (leave blank for “don’t know”) [Statistics: visualising high-dimensional data (e.g. to compare expression signatures of different phenotypes)],Which of the following topics would you be interested in? (leave blank for “don’t know”) [Statistics: introduction to Bayesian modeling],"Which of the following topics would you be interested in? (leave blank for “don’t know”) [Basic R: revisiting basic commands, making publication-quality plots]",Which of the following topics would you be interested in? (leave blank for “don’t know”) [Intermediate R: how to parallelise code and speed up running times],"Which of the following topics would you be interested in? (leave blank for “don’t know”) [Intermediate R: packages and use cases for genomics, gene expression, etc.]","Which of the following topics would you be interested in? (leave blank for “don’t know”) [Basic UNIX: navigate directory structures, connect to a remote server, using basic command-line tools (like grep and sed)]","Which of the following topics would you be interested in? (leave blank for “don’t know”) [Intermediate UNIX: shell scripting, working on a computing cluster, compiling software and handling system paths]","Which of the following topics would you be interested in? (leave blank for “don’t know”) [Basic Python: introduction, when to choose Python over R]","Which of the following topics would you be interested in? (leave blank for “don’t know”) [Intermediate Python: R integration, the scientific libraries NumPy, SciPy and pandas]","Which of the following topics would you be interested in? (leave blank for “don’t know”) [Basic Latex: how to write articles with Latex, include figures, cite literature etc., without having to learn the syntax]","Which of the following topics would you be interested in? (leave blank for “don’t know”) [Version Control: why it is useful to have a history of your work, tutorial on how to use it]","Which of the following topics would you be interested in? (leave blank for “don’t know”) [Version Control: code sharing, branches, and tracking down bugs]",Which of the following topics would you be interested in? (leave blank for “don’t know”) [Automation: using R scripts to generate figures from primary data that just need rerunning when the data changes],Which of the following topics would you be interested in? (leave blank for “don’t know”) [Automation: using makefiles to go from raw data to full reports and have no additional work when the data changes],Which of the following topics would you be interested in? (leave blank for “don’t know”) [Databases: the ENCODE project],Which of the following topics would you be interested in? (leave blank for “don’t know”) [Databases: ChEBI/ChEMBL (general and bioactive small molecules)],Which of the following topics would you be interested in? (leave blank for “don’t know”) [Databases: EnsEMBL (genes and gnomes)],Which of the following topics would you be interested in? (leave blank for “don’t know”) [Databases: ArrayExpress (expression profiles)],Which of the following topics would you be interested in? (leave blank for “don’t know”) [Databases: Uniprot (proteins) and InterPro (protein conservation)],Which of the following topics would you be interested in? (leave blank for “don’t know”) [Databases: Reactome (pathways) and BioModels (computable models)],Which of the following topics would you be interested in? (leave blank for “don’t know”) [Databases: PDBe/emDB (European structural database incl. EM-structures)],Which of the following topics would you be interested in? (leave blank for “don’t know”) [Databases: an overview of Web Services and how to use them to retrieve large amounts of data],Which of the following topics would you be interested in? (leave blank for “don’t know”) [Tutoring session: getting advice on how to analyse data in my specific project],Which of the following topics would you be interested in? (leave blank for “don’t know”) [Qualitative or quantitative mathematical modelling],"Besides the above points, is there anything you would like to hear more about? Some analysis you need to do but you don't know how? Some bioinformatics-related background relevant to your project that you are missing?"
01/07/2013 11:12:02,Computer Science,Microbiology/Pathogens,Mac OS-X,did analyse,did analyse,will analyse,would like to hear more of,would like to hear more of,would like to hear more of,would like to hear more of,will analyse,,100,"I will not write all the tasks, it would take a whole day.
I primarily use Eclipse for Java development and Matlab. I also use Rstudio for R development but less frequently.
",Yes,Plan to,(5) more,(5) more,(5) more,(5) more,(1) less,(5) more,-4,(1) less,-3,(5) more,(5) more,(1) less,(1) less,-3,-3,(1) less,-3,-3,-4,-3,(5) more,(5) more,(1) less,-4,-3,(5) more,
01/07/2013 11:29:08,Biology,Molecular/Cell Biology,Windows,none,would like to hear more of,would like to hear more of,would like to hear more of,none,none,none,would like to hear more of,,20, analyze a sequencing libraries of small RNA,No,No,-4,-4,,,(5) more,(5) more,(5) more,(1) less,(1) less,-2,(1) less,(1) less,,,-4,(1) less,-4,-2,-2,-2,(1) less,(1) less,(1) less,(1) less,-4,(1) less,
01/07/2013 11:48:16,Biology,Model organisms,Windows,did analyse,none,will analyse,would like to hear more of,none,none,none,did analyse,The table above doesn't work well..,10,"So far, image analysis with ImageJ",No,No,(5) more,(5) more,(5) more,-3,-3,(1) less,(1) less,(1) less,(1) less,(1) less,(1) less,(1) less,(1) less,(1) less,-3,-3,(5) more,-3,(5) more,(5) more,-3,-3,-2,-3,-2,(1) less,
01/07/2013 12:18:02,Physics,biophysics,Mac OS-X,would like to hear more of,none,would like to hear more of,would like to hear more of,would like to hear more of,none,none,will analyse,,50,-NA,Plan to,Yes,(5) more,(5) more,(1) less,(5) more,(5) more,(5) more,(1) less,(5) more,(5) more,(5) more,(5) more,(5) more,(5) more,(5) more,(5) more,(5) more,-3,(1) less,(1) less,(1) less,-3,(1) less,-4,(1) less,-3,(5) more,
01/07/2013 12:43:08,Biology,Molecular/Cell Biology,Mac OS-X,would like to hear more of,would like to hear more of,will analyse,would like to hear more of,would like to hear more of,none,would like to hear more of,will analyse,,20,FACS- FlowJo,No,No,(5) more,(5) more,-2,-2,(5) more,,,,,-4,,(5) more,-3,,(5) more,-4,,(5) more,(5) more,(5) more,,,,(5) more,(5) more,,
01/07/2013 12:43:36,Biology,Cancer,Mac OS-X,did analyse,none,will analyse,none,none,none,will analyse,did analyse,,10,"diagrams and statistics in prism and excel
Image analysis in volocity and image J",No,No,(5) more,(5) more,(5) more,-4,-4,(1) less,(1) less,(1) less,(1) less,(1) less,(1) less,(1) less,(1) less,(1) less,(5) more,(5) more,(5) more,(1) less,(1) less,(5) more,-3,(1) less,(1) less,(1) less,(5) more,(1) less,
01/07/2013 14:11:47,Physics,Structure Biology,Mac OS-X,none,none,none,none,did analyse,none,none,none,,50,"- data processing with xds, HKL2MAP, Phaser, ccp4,xprep, coot, atsas, pymol...
- programming with python",Plan to,No,(5) more,-3,-2,(5) more,-2,-3,-2,(1) less,-2,-2,-3,(1) less,-4,-4,-4,(5) more,(1) less,(1) less,(1) less,(1) less,-3,(1) less,-3,-4,-3,(5) more,
01/07/2013 14:30:51,Chemistry,Protein structures,Windows,did analyse,would like to hear more of,did analyse,none,did analyse,would like to hear more of,none,none,,20,"Secondary structure predictions - Jpred
Protein disorder - DisEMBL
Multiple alignment",No,No,-3,-3,-3,-3,(1) less,(1) less,(1) less,(1) less,(1) less,-2,-2,-3,-3,-3,-2,-2,-4,-4,-4,-3,(5) more,(5) more,(5) more,-4,-4,-3,
01/07/2013 14:35:06,Biology,Cancer,Mac OS-X,would like to hear more of,none,will analyse,would like to hear more of,none,none,none,did analyse,,20,None,No,No,(5) more,-4,(5) more,-2,-3,-3,-4,-2,-2,-2,-2,(5) more,(5) more,-4,-4,-3,-2,-3,-3,(5) more,-4,-4,-4,-4,-4,-2,
01/07/2013 15:39:18,Biology,Model organisms,Mac OS-X,would like to hear more of,would like to hear more of,would like to hear more of,would like to hear more of,would like to hear more of,none,none,would like to hear more of,,10,Analyze DNA/protein sequences to make mutations,No,Yes,(5) more,(5) more,-4,,-4,,,-4,,,,(5) more,-4,,,,,-4,,(5) more,(5) more,(5) more,,(5) more,-2,,
01/07/2013 20:09:04,Engineering,Molecular/Cell Biology,Mac OS-X,none,none,will analyse,would like to hear more of,none,none,none,did analyse,Tracking,30,"Analyse images for knockdown using ImageJ, Cell profiler, Tracking particles using some Matlab scripts",Yes,No,-4,(5) more,(5) more,-2,-2,(1) less,(1) less,(1) less,(1) less,(1) less,(1) less,-4,-2,(1) less,(1) less,(1) less,-3,-2,-2,(1) less,-3,(1) less,-2,(1) less,(5) more,-2,
01/07/2013 21:52:35,Biology,Bioinformatics/Computational Biology,Linux/Unix,did analyse,did analyse,did analyse,would like to hear more of,would like to hear more of,would like to hear more of,would like to hear more of,none,,100,R,Yes,Yes,-2,-2,(5) more,(5) more,(1) less,(1) less,-2,(1) less,(1) less,(1) less,(1) less,-3,-2,-4,-2,(5) more,(1) less,(1) less,(1) less,(1) less,(1) less,(1) less,(1) less,(1) less,(1) less,-2,
03/07/2013 12:48:49,Physics,structural biology,Windows,did analyse,would like to hear more of,none,would like to hear more of,did analyse,would like to hear more of,would like to hear more of,would like to hear more of,,90,Data analysis - R,Yes,Yes,-4,(1) less,-3,-4,(1) less,-4,(1) less,(1) less,-4,(5) more,(5) more,(1) less,(1) less,(1) less,(1) less,(1) less,-3,(1) less,(1) less,(1) less,(1) less,(1) less,(1) less,(1) less,-3,-4,
